,tweet_id,rating_denominator,name,stage,date,time,numerator
1049,743222593470234624,10,None,pupper,2016-06-15 00:00:00,2018-04-12 23:24:00,12.0
1050,743210557239623680,10,Kayla,None ,2016-06-15 00:00:00,2018-04-12 22:36:00,10.0
1051,742534281772302336,10,None,doggo,2016-06-14 00:00:00,2018-04-12 01:49:00,11.0
1052,742528092657332225,10,Maxaroni,None ,2016-06-14 00:00:00,2018-04-12 01:24:00,10.0
1053,742465774154047488,10,None,pupper,2016-06-13 00:00:00,2018-04-12 21:16:00,14.0
1054,742423170473463808,10,Bell,None ,2016-06-13 00:00:00,2018-04-12 18:27:00,12.0
1055,742385895052087300,10,Phil,None ,2016-06-13 00:00:00,2018-04-12 15:59:00,11.0
1056,742161199639494656,10,Doug,None ,2016-06-13 00:00:00,2018-04-12 01:06:00,12.0
1057,742150209887731712,10,Edmund,pupper,2016-06-13 00:00:00,2018-04-12 00:22:00,8.0
1058,741793263812808706,10,None,None ,2016-06-12 00:00:00,2018-04-12 00:44:00,10.0
1059,741743634094141440,10,Aqua,pupper,2016-06-11 00:00:00,2018-04-12 21:27:00,11.0
1060,741438259667034112,10,Tucker,None ,2016-06-11 00:00:00,2018-04-12 01:13:00,9.0
1061,741303864243200000,10,Theodore,None ,2016-06-10 00:00:00,2018-04-12 16:19:00,12.0
1062,741099773336379392,10,Ted,None ,2016-06-10 00:00:00,2018-04-12 02:48:00,11.0
1063,741067306818797568,10,None,doggoNonepupperNone,2016-06-10 00:00:00,2018-04-12 00:39:00,12.0
1064,740995100998766593,10,Leo,None ,2016-06-09 00:00:00,2018-04-12 19:52:00,10.0
1065,740711788199743490,10,None,None ,2016-06-09 00:00:00,2018-04-12 01:07:00,9.0
1066,740699697422163968,10,Chip,None ,2016-06-09 00:00:00,2018-04-12 00:19:00,8.0
1067,740676976021798912,10,Baloo,pupper,2016-06-08 00:00:00,2018-04-12 22:48:00,11.0
1069,740365076218183684,10,None,None ,2016-06-08 00:00:00,2018-04-12 02:09:00,10.0
1070,740359016048689152,10,Chase,None ,2016-06-08 00:00:00,2018-04-12 01:45:00,9.0
1071,740214038584557568,10,None,None ,2016-06-07 00:00:00,2018-04-12 16:09:00,10.0
1072,739979191639244800,10,Nollie,None ,2016-06-07 00:00:00,2018-04-12 00:36:00,12.0
1073,739932936087216128,10,Rorie,None ,2016-06-06 00:00:00,2018-04-12 21:32:00,10.0
1074,739844404073074688,10,Simba,None ,2016-06-06 00:00:00,2018-04-12 15:40:00,12.0
1075,739623569819336705,10,None,doggo,2016-06-06 00:00:00,2018-04-12 01:02:00,12.0
1076,739606147276148736,10,Benji,pupper,2016-06-05 00:00:00,2018-04-12 23:53:00,9.0
1077,739544079319588864,10,None,None ,2016-06-05 00:00:00,2018-04-12 19:47:00,10.0
1078,739485634323156992,10,Kyle,None ,2016-06-05 00:00:00,2018-04-12 15:54:00,6.0
1079,739238157791694849,10,None,doggo,2016-06-04 00:00:00,2018-04-12 23:31:00,13.0
1080,738891149612572673,10,None,None ,2016-06-04 00:00:00,2018-04-12 00:32:00,13.0
1081,738885046782832640,10,Charles,None ,2016-06-04 00:00:00,2018-04-12 00:08:00,11.0
1082,738883359779196928,10,None,None ,2016-06-04 00:00:00,2018-04-12 00:01:00,10.0
1083,738537504001953792,10,Bayley,puppo,2016-06-03 00:00:00,2018-04-12 01:07:00,11.0
1084,738402415918125056,10,None,None ,2016-06-02 00:00:00,2018-04-12 16:10:00,10.0
1085,738184450748633089,10,None,None ,2016-06-02 00:00:00,2018-04-12 01:44:00,9.0
1086,738166403467907072,10,Axel,None ,2016-06-02 00:00:00,2018-04-12 00:32:00,12.0
1087,738156290900254721,10,Storkson,None ,2016-06-01 00:00:00,2018-04-12 23:52:00,10.0
1088,737826014890496000,10,Remy,None ,2016-06-01 00:00:00,2018-04-12 02:00:00,10.0
1089,737800304142471168,10,Bella,None ,2016-06-01 00:00:00,2018-04-12 00:17:00,10.0
1090,737678689543020544,10,None,None ,2016-05-31 00:00:00,2018-04-12 16:14:00,11.0
1091,737445876994609152,10,None,floofer,2016-05-31 00:00:00,2018-04-12 00:49:00,13.0
1092,737322739594330112,10,Lily,None ,2016-05-30 00:00:00,2018-04-12 16:40:00,9.0
1093,737310737551491075,10,None,None ,2016-05-30 00:00:00,2018-04-12 15:52:00,13.0
1094,736736130620620800,10,Chadrick,None ,2016-05-29 00:00:00,2018-04-12 01:49:00,13.0
1095,736392552031657984,10,None,pupper,2016-05-28 00:00:00,2018-04-12 03:04:00,13.0
1096,736365877722001409,10,Rory,pupper,2016-05-28 00:00:00,2018-04-12 01:18:00,11.0
1097,736225175608430592,10,None,None ,2016-05-27 00:00:00,2018-04-12 15:58:00,10.0
1098,736010884653420544,10,None,None ,2016-05-27 00:00:00,2018-04-12 01:47:00,10.0
1099,735991953473572864,10,Maxaroni,None ,2016-05-27 00:00:00,2018-04-12 00:32:00,11.0
1100,735648611367784448,10,None,pupper,2016-05-26 00:00:00,2018-04-12 01:47:00,12.0
1101,735635087207878657,10,Dakota,None ,2016-05-26 00:00:00,2018-04-12 00:54:00,11.0
1102,735274964362878976,10,None,None ,2016-05-25 00:00:00,2018-04-12 01:03:00,11.0
1103,735256018284875776,10,Kellogg,doggo,2016-05-24 00:00:00,2018-04-12 23:47:00,8.0
1104,735137028879360001,10,Buckley,pupper,2016-05-24 00:00:00,2018-04-12 15:55:00,9.0
1105,734912297295085568,10,Jax,None ,2016-05-24 00:00:00,2018-04-12 01:02:00,10.0
1106,734787690684657664,10,None,None ,2016-05-23 00:00:00,2018-04-12 16:46:00,13.0
1107,734776360183431168,10,Livvie,None ,2016-05-23 00:00:00,2018-04-12 16:01:00,11.0
1108,734559631394082816,10,None,None ,2016-05-23 00:00:00,2018-04-12 01:40:00,10.0
1109,733828123016450049,10,Terry,None ,2016-05-21 00:00:00,2018-04-12 01:13:00,10.0
1110,733822306246479872,10,Moose,floofer,2016-05-21 00:00:00,2018-04-12 00:50:00,10.0
1111,733482008106668032,10,None,None ,2016-05-20 00:00:00,2018-04-12 02:18:00,10.0
1112,733460102733135873,10,Hermione,None ,2016-05-20 00:00:00,2018-04-12 00:51:00,11.0
1113,733109485275860992,10,None,doggoNonepupperNone,2016-05-19 00:00:00,2018-04-12 01:38:00,12.0
1114,732732193018155009,10,Ralpher,None ,2016-05-18 00:00:00,2018-04-12 00:39:00,12.0
1115,732726085725589504,10,Aldrick,None ,2016-05-18 00:00:00,2018-04-12 00:14:00,11.0
1116,732585889486888962,10,None,None ,2016-05-17 00:00:00,2018-04-12 14:57:00,10.0
1117,732375214819057664,10,Kyle,doggo,2016-05-17 00:00:00,2018-04-12 01:00:00,11.0
1118,732005617171337216,10,Larry,None ,2016-05-16 00:00:00,2018-04-12 00:31:00,11.0
1119,731285275100512256,10,Solomon,None ,2016-05-14 00:00:00,2018-04-12 00:49:00,12.0
1121,730924654643314689,10,None,None ,2016-05-13 00:00:00,2018-04-12 00:56:00,9.0
1122,730573383004487680,10,Rooney,pupper,2016-05-12 00:00:00,2018-04-12 01:40:00,10.0
1123,730427201120833536,10,Crystal,None ,2016-05-11 00:00:00,2018-04-12 15:59:00,11.0
1124,730211855403241472,10,Ziva,None ,2016-05-11 00:00:00,2018-04-12 01:44:00,11.0
1125,730196704625098752,10,Charles,None ,2016-05-11 00:00:00,2018-04-12 00:43:00,6.0
1126,729854734790754305,10,Ollie,None ,2016-05-10 00:00:00,2018-04-12 02:05:00,11.0
1127,729838605770891264,10,None,None ,2016-05-10 00:00:00,2018-04-12 01:00:00,12.0
1128,729823566028484608,10,Stefan,None ,2016-05-10 00:00:00,2018-04-12 00:01:00,13.0
1129,729463711119904772,10,Pupcasso,None ,2016-05-09 00:00:00,2018-04-12 00:11:00,13.0
1130,729113531270991872,10,None,None ,2016-05-08 00:00:00,2018-04-12 00:59:00,10.0
1131,728986383096946689,10,Puff,None ,2016-05-07 00:00:00,2018-04-12 16:34:00,11.0
1132,728760639972315136,10,None,None ,2016-05-07 00:00:00,2018-04-12 01:37:00,13.0
1133,728751179681943552,10,Flurpson,None ,2016-05-07 00:00:00,2018-04-12 00:59:00,10.0
1134,728653952833728512,10,Coleman,None ,2016-05-06 00:00:00,2018-04-12 18:33:00,8.0
1135,728409960103686147,10,Wallace,None ,2016-05-06 00:00:00,2018-04-12 02:24:00,10.0
1136,728387165835677696,10,Enchilada,None ,2016-05-06 00:00:00,2018-04-12 00:53:00,12.0
1137,728046963732717569,10,Raymond,None ,2016-05-05 00:00:00,2018-04-12 02:21:00,11.0
1138,728035342121635841,10,None,pupper,2016-05-05 00:00:00,2018-04-12 01:35:00,12.0
1139,728015554473250816,10,Rueben,pupper,2016-05-05 00:00:00,2018-04-12 00:16:00,11.0
1140,727685679342333952,10,Cilantro,None ,2016-05-04 00:00:00,2018-04-12 02:26:00,12.0
1141,727644517743104000,10,None,doggo,2016-05-03 00:00:00,2018-04-12 23:42:00,13.0
1142,727524757080539137,10,None,pupper,2016-05-03 00:00:00,2018-04-12 15:46:00,10.0
1143,727314416056803329,10,None,pupper,2016-05-03 00:00:00,2018-04-12 01:50:00,11.0
1144,727286334147182592,10,None,None ,2016-05-02 00:00:00,2018-04-12 23:59:00,9.0
1145,727175381690781696,10,Karll,None ,2016-05-02 00:00:00,2018-04-12 16:38:00,10.0
1146,727155742655025152,10,None,None ,2016-05-02 00:00:00,2018-04-12 15:20:00,11.0
1147,726935089318363137,10,Sprout,None ,2016-05-02 00:00:00,2018-04-12 00:43:00,12.0
1148,726887082820554753,10,Blitz,None ,2016-05-01 00:00:00,2018-04-12 21:32:00,10.0
1149,726828223124897792,10,Bloop,None ,2016-05-01 00:00:00,2018-04-12 17:38:00,12.0
1150,726224900189511680,10,None,None ,2016-04-30 00:00:00,2018-04-12 01:41:00,9.0
1151,725842289046749185,10,Colby,None ,2016-04-29 00:00:00,2018-04-12 00:21:00,12.0
1152,725786712245440512,10,Lillie,pupper,2016-04-28 00:00:00,2018-04-12 20:40:00,11.0
1153,725729321944506368,10,Lola,None ,2016-04-28 00:00:00,2018-04-12 16:52:00,12.0
1154,725458796924002305,10,None,None ,2016-04-27 00:00:00,2018-04-12 22:57:00,13.0
1155,724983749226668032,10,Fred,None ,2016-04-26 00:00:00,2018-04-12 15:29:00,12.0
1156,724771698126512129,10,None,doggo,2016-04-26 00:00:00,2018-04-12 01:26:00,11.0
1157,724405726123311104,10,Ashleigh,pupper,2016-04-25 00:00:00,2018-04-12 01:12:00,10.0
1158,724049859469295616,10,Kreggory,None ,2016-04-24 00:00:00,2018-04-12 01:38:00,10.0
1159,724046343203856385,10,Sarge,None ,2016-04-24 00:00:00,2018-04-12 01:24:00,10.0
1160,724004602748780546,10,Luther,pupper,2016-04-23 00:00:00,2018-04-12 22:38:00,11.0
1161,723912936180330496,10,Sugar,None ,2016-04-23 00:00:00,2018-04-12 16:34:00,12.0
1162,723688335806480385,10,Reginald,None ,2016-04-23 00:00:00,2018-04-12 01:41:00,12.0
1163,723673163800948736,10,Ivar,None ,2016-04-23 00:00:00,2018-04-12 00:41:00,10.0
1164,723179728551723008,10,Jangle,None ,2016-04-21 00:00:00,2018-04-12 16:00:00,8.0
1166,722613351520608256,10,Schnitzel,None ,2016-04-20 00:00:00,2018-04-12 02:30:00,12.0
1167,721503162398597120,10,Panda,None ,2016-04-17 00:00:00,2018-04-12 00:58:00,11.0
1168,721001180231503872,10,Oliver,pupper,2016-04-15 00:00:00,2018-04-12 15:44:00,11.0
1169,720785406564900865,10,Archie,None ,2016-04-15 00:00:00,2018-04-12 01:26:00,12.0
1170,720775346191278080,10,Berkeley,None ,2016-04-15 00:00:00,2018-04-12 00:46:00,10.0
1171,720415127506415616,10,None,None ,2016-04-14 00:00:00,2018-04-12 00:55:00,10.0
1172,720389942216527872,10,Ralphé,None ,2016-04-13 00:00:00,2018-04-12 23:15:00,11.0
1173,720340705894408192,10,Derek,pupper,2016-04-13 00:00:00,2018-04-12 19:59:00,10.0
1174,720059472081784833,10,Charleson,None ,2016-04-13 00:00:00,2018-04-12 01:22:00,9.0
1175,720043174954147842,10,Neptune,None ,2016-04-13 00:00:00,2018-04-12 00:17:00,11.0
1176,719991154352222208,10,None,doggo,2016-04-12 00:00:00,2018-04-12 20:50:00,10.0
1177,719704490224398336,10,Clyde,pupper,2016-04-12 00:00:00,2018-04-12 01:51:00,12.0
1178,719551379208073216,10,Harnold,None ,2016-04-11 00:00:00,2018-04-12 15:43:00,10.0
1179,719367763014393856,10,Sid,None ,2016-04-11 00:00:00,2018-04-12 03:33:00,11.0
1180,719339463458033665,10,Lucy,None ,2016-04-11 00:00:00,2018-04-12 01:41:00,10.0
1181,719332531645071360,10,Pippa,None ,2016-04-11 00:00:00,2018-04-12 01:13:00,11.0
1182,718971898235854848,10,Sadie,None ,2016-04-10 00:00:00,2018-04-12 01:20:00,10.0
1183,718939241951195136,10,Otis,None ,2016-04-09 00:00:00,2018-04-12 23:10:00,12.0
1184,718631497683582976,10,None,None ,2016-04-09 00:00:00,2018-04-12 02:47:00,10.0
1185,718613305783398402,10,Carper,None ,2016-04-09 00:00:00,2018-04-12 01:35:00,11.0
1186,718540630683709445,10,None,None ,2016-04-08 00:00:00,2018-04-12 20:46:00,10.0
1187,718460005985447936,10,Bowie,None ,2016-04-08 00:00:00,2018-04-12 15:26:00,9.0
1188,718454725339934721,10,None,None ,2016-04-08 00:00:00,2018-04-12 15:05:00,13.0
1189,718246886998687744,10,Alexanderson,None ,2016-04-08 00:00:00,2018-04-12 01:19:00,3.0
1190,718234618122661888,10,Suki,None ,2016-04-08 00:00:00,2018-04-12 00:30:00,11.0
1191,717841801130979328,10,Barclay,None ,2016-04-06 00:00:00,2018-04-12 22:29:00,11.0
1192,717790033953034240,10,None,pupper,2016-04-06 00:00:00,2018-04-12 19:04:00,10.0
1193,717537687239008257,10,None,None ,2016-04-06 00:00:00,2018-04-12 02:21:00,11.0
1194,717428917016076293,10,Skittle,None ,2016-04-05 00:00:00,2018-04-12 19:09:00,11.0
1195,717421804990701568,10,Ebby,None ,2016-04-05 00:00:00,2018-04-12 18:41:00,9.0
1196,717047459982213120,10,Flávio,None ,2016-04-04 00:00:00,2018-04-12 17:53:00,12.0
1197,717009362452090881,10,Smokey,pupper,2016-04-04 00:00:00,2018-04-12 15:22:00,10.0
1198,716802964044845056,10,Link,None ,2016-04-04 00:00:00,2018-04-12 01:41:00,10.0
1199,716791146589110272,10,Jennifur,None ,2016-04-04 00:00:00,2018-04-12 00:55:00,11.0
1200,716730379797970944,10,None,None ,2016-04-03 00:00:00,2018-04-12 20:53:00,12.0
1201,716447146686459905,10,Ozzy,pupper,2016-04-03 00:00:00,2018-04-12 02:08:00,13.0
1203,716285507865542656,10,Stephanus,None ,2016-04-02 00:00:00,2018-04-12 15:25:00,12.0
1204,716080869887381504,10,None,doggo,2016-04-02 00:00:00,2018-04-12 01:52:00,11.0
1205,715928423106027520,10,Bubbles,None ,2016-04-01 00:00:00,2018-04-12 15:46:00,11.0
1206,715758151270801409,10,None,None ,2016-04-01 00:00:00,2018-04-12 04:30:00,13.0
1207,715733265223708672,10,None,None ,2016-04-01 00:00:00,2018-04-12 02:51:00,10.0
1208,715704790270025728,10,Bentley,None ,2016-04-01 00:00:00,2018-04-12 00:58:00,11.0
1209,715696743237730304,10,Toby,None ,2016-04-01 00:00:00,2018-04-12 00:26:00,10.0
1210,715680795826982913,10,Zeus,None ,2016-03-31 00:00:00,2018-04-12 23:22:00,12.0
1211,715360349751484417,10,Bertson,None ,2016-03-31 00:00:00,2018-04-12 02:09:00,11.0
1212,715342466308784130,10,Oscar,None ,2016-03-31 00:00:00,2018-04-12 00:58:00,10.0
1213,715220193576927233,10,Nico,None ,2016-03-30 00:00:00,2018-04-12 16:52:00,10.0
1214,715200624753819648,10,Michelangelope,None ,2016-03-30 00:00:00,2018-04-12 15:34:00,12.0
1215,715009755312439296,10,Siba,None ,2016-03-30 00:00:00,2018-04-12 02:56:00,12.0
1216,714982300363173890,10,Calbert,None ,2016-03-30 00:00:00,2018-04-12 01:07:00,9.0
1217,714962719905021952,10,None,None ,2016-03-29 00:00:00,2018-04-12 23:49:00,12.0
1218,714957620017307648,10,Curtis,None ,2016-03-29 00:00:00,2018-04-12 23:29:00,10.0
1219,714631576617938945,10,Benedict,None ,2016-03-29 00:00:00,2018-04-12 01:53:00,4.0
1220,714606013974974464,10,None,None ,2016-03-29 00:00:00,2018-04-12 00:12:00,12.0
1221,714485234495041536,10,Blitz,None ,2016-03-28 00:00:00,2018-04-12 16:12:00,10.0
1222,714258258790387713,10,Travis,None ,2016-03-28 00:00:00,2018-04-12 01:10:00,10.0
1223,714251586676113411,10,Thumas,None ,2016-03-28 00:00:00,2018-04-12 00:43:00,8.0
1224,714214115368108032,10,None,None ,2016-03-27 00:00:00,2018-04-12 22:14:00,13.0
1225,714141408463036416,10,None,None ,2016-03-27 00:00:00,2018-04-12 17:25:00,10.0
1226,713919462244790272,10,Kanu,None ,2016-03-27 00:00:00,2018-04-12 02:43:00,12.0
1227,713909862279876608,10,Doug,None ,2016-03-27 00:00:00,2018-04-12 02:05:00,12.0
1229,713761197720473600,10,Piper,None ,2016-03-26 00:00:00,2018-04-12 16:15:00,12.0
1230,713411074226274305,10,None,None ,2016-03-25 00:00:00,2018-04-12 17:03:00,11.0
1231,713177543487135744,10,Lance,None ,2016-03-25 00:00:00,2018-04-12 01:35:00,10.0
1232,713175907180089344,10,Opie,None ,2016-03-25 00:00:00,2018-04-12 01:29:00,10.0
1233,712809025985978368,10,Stubert,None ,2016-03-24 00:00:00,2018-04-12 01:11:00,10.0
1234,712717840512598017,10,None,None ,2016-03-23 00:00:00,2018-04-12 19:09:00,10.0
1235,712668654853337088,10,Sunny,None ,2016-03-23 00:00:00,2018-04-12 15:53:00,10.0
1236,712438159032893441,10,Kane,None ,2016-03-23 00:00:00,2018-04-12 00:37:00,11.0
1237,712309440758808576,10,None,pupper,2016-03-22 00:00:00,2018-04-12 16:06:00,12.0
1238,712097430750289920,10,None,None ,2016-03-22 00:00:00,2018-04-12 02:03:00,10.0
1239,712092745624633345,10,Steven,None ,2016-03-22 00:00:00,2018-04-12 01:45:00,7.0
1240,712085617388212225,10,Olive,None ,2016-03-22 00:00:00,2018-04-12 01:16:00,11.0
1241,712065007010385924,10,Chester,None ,2016-03-21 00:00:00,2018-04-12 23:55:00,6.0
1243,711968124745228288,10,Winston,pupper,2016-03-21 00:00:00,2018-04-12 17:30:00,10.0
1244,711743778164514816,10,Roosevelt,None ,2016-03-21 00:00:00,2018-04-12 02:38:00,11.0
1245,711732680602345472,10,None,None ,2016-03-21 00:00:00,2018-04-12 01:54:00,10.0
1246,711694788429553666,10,None,None ,2016-03-20 00:00:00,2018-04-12 23:23:00,13.0
1247,711652651650457602,10,Gary,None ,2016-03-20 00:00:00,2018-04-12 20:36:00,9.0
1248,711363825979756544,10,None,None ,2016-03-20 00:00:00,2018-04-12 01:28:00,11.0
1249,711306686208872448,10,None,None ,2016-03-19 00:00:00,2018-04-12 21:41:00,3.0
1250,711008018775851008,10,Chuckles,pupper,2016-03-19 00:00:00,2018-04-12 01:54:00,11.0
1251,710997087345876993,10,Milo,None ,2016-03-19 00:00:00,2018-04-12 01:11:00,12.0
1252,710844581445812225,10,Staniel,None ,2016-03-18 00:00:00,2018-04-12 15:05:00,10.0
1253,710833117892898816,10,Sora,None ,2016-03-18 00:00:00,2018-04-12 14:19:00,12.0
1255,710609963652087808,10,None,None ,2016-03-17 00:00:00,2018-04-12 23:33:00,12.0
1256,710588934686908417,10,Beemo,None ,2016-03-17 00:00:00,2018-04-12 22:09:00,12.0
1257,710296729921429505,10,Oshie,None ,2016-03-17 00:00:00,2018-04-12 02:48:00,12.0
1258,710283270106132480,10,Gunner,None ,2016-03-17 00:00:00,2018-04-12 01:55:00,11.0
1259,710272297844797440,10,None,None ,2016-03-17 00:00:00,2018-04-12 01:11:00,11.0
1260,710269109699739648,10,None,None ,2016-03-17 00:00:00,2018-04-12 00:58:00,13.0
1261,710153181850935296,10,Lacy,None ,2016-03-16 00:00:00,2018-04-12 17:18:00,11.0
1262,710140971284037632,10,Tater,None ,2016-03-16 00:00:00,2018-04-12 16:29:00,8.0
1263,710117014656950272,10,None,pupper,2016-03-16 00:00:00,2018-04-12 14:54:00,11.0
1264,709918798883774466,10,Watson,None ,2016-03-16 00:00:00,2018-04-12 01:46:00,12.0
1265,709901256215666688,10,None,None ,2016-03-16 00:00:00,2018-04-12 00:37:00,12.0
1266,709852847387627521,10,None,None ,2016-03-15 00:00:00,2018-04-12 21:24:00,12.0
1267,709566166965075968,10,Olaf,None ,2016-03-15 00:00:00,2018-04-12 02:25:00,12.0
1268,709556954897764353,10,Cecil,None ,2016-03-15 00:00:00,2018-04-12 01:48:00,12.0
1269,709519240576036864,10,Vince,None ,2016-03-14 00:00:00,2018-04-12 23:19:00,9.0
1270,709449600415961088,10,Karma,None ,2016-03-14 00:00:00,2018-04-12 18:42:00,10.0
1271,709409458133323776,10,Billy,None ,2016-03-14 00:00:00,2018-04-12 16:02:00,8.0
1272,709225125749587968,10,Walker,None ,2016-03-14 00:00:00,2018-04-12 03:50:00,11.0
1273,709207347839836162,10,Penny,None ,2016-03-14 00:00:00,2018-04-12 02:39:00,11.0
1275,709179584944730112,10,Sammy,None ,2016-03-14 00:00:00,2018-04-12 00:49:00,13.0
1276,709158332880297985,10,Rodney,None ,2016-03-13 00:00:00,2018-04-12 23:24:00,10.0
1277,709042156699303936,10,Klevin,None ,2016-03-13 00:00:00,2018-04-12 15:43:00,9.0
1278,708853462201716736,10,Lucy,None ,2016-03-13 00:00:00,2018-04-12 03:13:00,8.0
1279,708845821941387268,10,None,pupper,2016-03-13 00:00:00,2018-04-12 02:43:00,9.0
1280,708834316713893888,10,Malikai,None ,2016-03-13 00:00:00,2018-04-12 01:57:00,10.0
1281,708810915978854401,10,Mister,None ,2016-03-13 00:00:00,2018-04-12 00:24:00,10.0
1282,708738143638450176,10,Coco,None ,2016-03-12 00:00:00,2018-04-12 19:35:00,11.0
1283,708711088997666817,10,Smokey,None ,2016-03-12 00:00:00,2018-04-12 17:47:00,11.0
1284,708479650088034305,10,Bear,None ,2016-03-12 00:00:00,2018-04-12 02:28:00,13.0
1285,708469915515297792,10,Bobble,None ,2016-03-12 00:00:00,2018-04-12 01:49:00,11.0
1286,708400866336894977,10,None,None ,2016-03-11 00:00:00,2018-04-12 21:15:00,12.0
1287,708356463048204288,10,Oliver,None ,2016-03-11 00:00:00,2018-04-12 18:18:00,10.0
1288,708349470027751425,10,River,None ,2016-03-11 00:00:00,2018-04-12 17:50:00,11.0
1289,708149363256774660,10,Jebberson,None ,2016-03-11 00:00:00,2018-04-12 04:35:00,10.0
1290,708130923141795840,10,None,None ,2016-03-11 00:00:00,2018-04-12 03:22:00,11.0
1291,708119489313951744,10,Cooper,None ,2016-03-11 00:00:00,2018-04-12 02:36:00,9.0
1292,708109389455101952,10,Remington,None ,2016-03-11 00:00:00,2018-04-12 01:56:00,10.0
1293,708026248782585858,10,None,None ,2016-03-10 00:00:00,2018-04-12 20:26:00,13.0
1294,707995814724026368,10,Farfle,None ,2016-03-10 00:00:00,2018-04-12 18:25:00,12.0
1295,707983188426153984,10,None,None ,2016-03-10 00:00:00,2018-04-12 17:35:00,12.0
1296,707969809498152960,10,Rufus,None ,2016-03-10 00:00:00,2018-04-12 16:42:00,11.0
1297,707776935007539200,10,Sadie,None ,2016-03-10 00:00:00,2018-04-12 03:55:00,11.0
1298,707741517457260545,10,None,None ,2016-03-10 00:00:00,2018-04-12 01:35:00,10.0
1299,707738799544082433,10,None,None ,2016-03-10 00:00:00,2018-04-12 01:24:00,12.0
1300,707693576495472641,10,Jiminus,None ,2016-03-09 00:00:00,2018-04-12 22:24:00,7.0
1301,707629649552134146,10,None,None ,2016-03-09 00:00:00,2018-04-12 18:10:00,10.0
1302,707610948723478529,10,Harper,None ,2016-03-09 00:00:00,2018-04-12 16:56:00,12.0
1303,707420581654872064,10,Keurig,None ,2016-03-09 00:00:00,2018-04-12 04:19:00,4.0
1304,707411934438625280,10,None,pupper,2016-03-09 00:00:00,2018-04-12 03:45:00,11.0
1305,707387676719185920,10,Clarkus,None ,2016-03-09 00:00:00,2018-04-12 02:08:00,10.0
1306,707377100785885184,10,None,None ,2016-03-09 00:00:00,2018-04-12 01:26:00,9.0
1307,707315916783140866,10,Finnegus,pupper,2016-03-08 00:00:00,2018-04-12 21:23:00,10.0
1308,707297311098011648,10,Cassie,None ,2016-03-08 00:00:00,2018-04-12 20:09:00,10.0
1309,707059547140169728,10,Cupcake,None ,2016-03-08 00:00:00,2018-04-12 04:25:00,11.0
1310,707038192327901184,10,Kathmandu,None ,2016-03-08 00:00:00,2018-04-12 03:00:00,10.0
1311,707021089608753152,10,Tucker,None ,2016-03-08 00:00:00,2018-04-12 01:52:00,12.0
1312,707014260413456384,10,Ellie,None ,2016-03-08 00:00:00,2018-04-12 01:25:00,11.0
1313,706904523814649856,10,None,None ,2016-03-07 00:00:00,2018-04-12 18:09:00,13.0
1314,706901761596989440,10,Elliot,None ,2016-03-07 00:00:00,2018-04-12 17:58:00,3.0
1315,706681918348251136,10,Katie,None ,2016-03-07 00:00:00,2018-04-12 03:24:00,12.0
1316,706644897839910912,10,Shadow,None ,2016-03-07 00:00:00,2018-04-12 00:57:00,9.0
1317,706593038911545345,10,None,None ,2016-03-06 00:00:00,2018-04-12 21:31:00,10.0
1318,706538006853918722,10,Oliver,None ,2016-03-06 00:00:00,2018-04-12 17:52:00,11.0
1319,706516534877929472,10,None,None ,2016-03-06 00:00:00,2018-04-12 16:27:00,12.0
1320,706346369204748288,10,Koda,None ,2016-03-06 00:00:00,2018-04-12 05:11:00,12.0
1321,706310011488698368,10,None,pupper,2016-03-06 00:00:00,2018-04-12 02:46:00,12.0
1322,706291001778950144,10,None,None ,2016-03-06 00:00:00,2018-04-12 01:31:00,11.0
1323,706265994973601792,10,Kara,None ,2016-03-05 00:00:00,2018-04-12 23:51:00,11.0
1324,706169069255446529,10,None,None ,2016-03-05 00:00:00,2018-04-12 17:26:00,12.0
1325,706166467411222528,10,Dexter,None ,2016-03-05 00:00:00,2018-04-12 17:16:00,7.0
1326,706153300320784384,10,Layla,None ,2016-03-05 00:00:00,2018-04-12 16:24:00,13.0
1327,705975130514706432,10,Adele,pupper,2016-03-05 00:00:00,2018-04-12 04:36:00,10.0
1328,705970349788291072,10,Lucy,None ,2016-03-05 00:00:00,2018-04-12 04:17:00,12.0
1329,705898680587526145,10,Max,None ,2016-03-04 00:00:00,2018-04-12 23:32:00,10.0
1330,705786532653883392,10,None,pupper,2016-03-04 00:00:00,2018-04-12 16:06:00,11.0
1331,705591895322394625,10,None,None ,2016-03-04 00:00:00,2018-04-12 03:13:00,11.0
1332,705475953783398401,10,Zara,None ,2016-03-03 00:00:00,2018-04-12 19:32:00,12.0
1333,705442520700944385,10,Cooper,None ,2016-03-03 00:00:00,2018-04-12 17:19:00,12.0
1334,705428427625635840,10,Ambrose,pupper,2016-03-03 00:00:00,2018-04-12 16:23:00,11.0
1335,705239209544720384,10,Jimothy,None ,2016-03-03 00:00:00,2018-04-12 03:51:00,11.0
1336,705223444686888960,10,Bode,None ,2016-03-03 00:00:00,2018-04-12 02:49:00,9.0
1337,705102439679201280,10,Terrenth,None ,2016-03-02 00:00:00,2018-04-12 18:48:00,10.0
1338,705066031337840642,10,Reese,None ,2016-03-02 00:00:00,2018-04-12 16:23:00,12.0
1339,704871453724954624,10,None,None ,2016-03-02 00:00:00,2018-04-12 03:30:00,12.0
1340,704859558691414016,10,None,pupper,2016-03-02 00:00:00,2018-04-12 02:43:00,10.0
